year,imdb,title,clean_test,budget_2013$,binary_PASS,domgross_2013$,genres,prod_comps,overview,perc_women_producers,perc_women_directors
2011,tt1637688,in time,notalk,36249178,0,38894261.0,"['Action', 'Thriller', 'Science Fiction']","['New Regency Pictures', 'Strike Entertainment']",in the nottoodistant future the aging gene has been switched off to avoid overpopulation time has become the currency and the way people pay for luxuries and necessities the rich can live forever while the rest try to negotiate for their immortality a poor young man who comes into a fortune of time though too late to help his mother from dying he ends up on the run from a corrupt police force known as time keepers,0.0,0.0
2011,tt1410063,jin ling shi san chai,ok,103569079,1,322549.0,"['Drama', 'History', 'War']","['New Picture Company', 'Beijing New Picture Film Co. Ltd.', 'EDKO Film']",a westerner finds refuge with a group of women in a church during japans rape of nanking in 1937 posing as a priest he attempts to lead the women to safety,0.0,0.0
2011,tt1634122,johnny english reborn,dubious,46606085,0,8602417.0,"['Crime', 'Action', 'Comedy']",['Working Title Films'],the most prominent heads of state in the world begin gathering for a conference that could have a major impact on global politics when mi7 receives word that the chinese premier has become the target of some highpowered killers it falls on johnny english to save the day armed with the latest hightech weaponry and gadgets that would make even james bond jealous the oncedisgraced agent uncovers evidence of a massive conspiracy involving some of the worlds most powerful organisations and vows to redeem his tarnished reputation by stopping the killers before they can strike,0.0,0.0
2011,tt1640484,jumping the broom,ok,7249836,1,38626496.0,['Comedy'],"['Sony Pictures', 'TriStar Pictures', 'Stage 6 Films', 'Our Stories Films', 'TDJ Enterprises']",two very different families converge on marthas vineyard one weekend for a wedding,0.3333333333333333,0.0
2011,tt1564367,just go with it,dubious,82855263,0,106705263.0,"['Comedy', 'Romance']","['Columbia Pictures', 'Happy Madison Productions']",a plastic surgeon romancing a much younger schoolteacher enlists his loyal assistant to pretend to be his soon to be exwife in order to cover up a careless lie when more lies backfire the assistants kids become involved and everyone heads off for a weekend in hawaii that will change all their lives  a remake of cactus flower 1969,0.3333333333333333,0.0
2011,tt1788391,kill list,dubious,828553,0,30100.0,"['Horror', 'Thriller', 'Crime']","['Warp X', 'Rook Films']",nearly a year after a botched job a hitman takes a new assignment with the promise of a big payoff for three killings what starts off as an easy task soon unravels sending the killer into the heart of darkness,0.0,0.0
2011,tt1448755,killer elite,nowomen,72498355,0,26021717.0,"['Action', 'Adventure', 'Thriller']","['Open Road Films', 'Current Entertainment', 'Omnilab Media', 'Ambience Entertainment', 'International Traders', 'Sighvatsson Films', 'Palomar Pictures', 'Film Victoria', 'Wales Creative IP Fund', 'Agora Films', 'Mascot Pictures Wales']",based on a shocking true story killer elite pits two of the world’s most elite operatives—danny an exspecial ops agent and hunter his longtime mentor—against the cunning leader of a secret military society covering the globe from australia to paris london and the middle east danny and hunter are plunged into a highly dangerous game of cat and mouse—where the predators become the prey,0.0,0.0
2011,tt1302011,kung fu panda 2,ok,155353618,1,171146932.0,"['Animation', 'Family']","['DreamWorks Animation', 'Paramount']",po is now living his dream as the dragon warrior protecting the valley of peace alongside his friends and fellow kung fu masters the furious five  tigress crane mantis viper and monkey but po’s new life of awesomeness is threatened by the emergence of a formidable villain who plans to use a secret unstoppable weapon to conquer china and destroy kung fu it is up to po and the furious five to journey across china to face this threat and vanquish it but how can po stop a weapon that can stop kung fu he must look to his past and uncover the secrets of his mysterious origins only then will he be able to unlock the strength he needs to succeed,1.0,1.0
2011,tt1508675,le havre,dubious,5696299,0,633541.0,"['Drama', 'Comedy']","['Pyramide Productions', 'Sputnik', 'Pandora Film', 'ARTE France Cinéma', 'ZDF/Arte']",marcel marx a former bohemian and struggling author has given up his literary ambitions and relocated to the port city le havre he leads a simple life based around his wife arletty his favourite bar and his not too profitable profession as a shoeshiner as arletty suddenly becomes seriously ill marcels path crosses with an underage illegal immigrant from africa who needs marcels help to hide from the police,0.0,0.0
2011,tt1758692,like crazy,ok,258923,1,3516575.0,"['Drama', 'Romance']","['Paramount Vantage', 'Andrea Sperling Productions', 'Indian Paintbrush', 'Super Crispy Entertainment', 'Ascension Productions']",a british college student falls for an american student only to be separated from him when shes banned from the us after overstaying her visa,0.5,0.0
2011,tt1219289,limitless,notalk,27963651,0,82077930.0,"['Thriller', 'Mystery', 'Science Fiction']","['Relativity Media', 'Virgin Produced', 'Many Rivers Productions', 'Boy of the Year', 'Rogue Pictures', 'Mandate International']",a paranoiafueled action thriller about an unsuccessful writer whose life is transformed by a topsecret smart drug that allows him to use 100 of his brain and become a perfect version of himself his enhanced abilities soon attract shadowy forces that threaten his new life in this darkly comic and provocative film,0.3333333333333333,0.0
2011,tt0466893,margaret,ok,14499671,1,48869.0,['Drama'],"['Fox Searchlight Pictures', 'Gilbert Films', 'Scott Rudin Productions', 'Mirage Enterprises']",a young woman witnesses a bus accident and is caught up in the aftermath where the question of whether or not it was intentional affects many peoples lives,0.0,0.0
2011,tt1615147,margin call,notalk,3521349,0,5544660.0,"['Thriller', 'Drama']","['Before the Door Pictures', 'Benaroya Pictures', 'Washington Square Films', 'Myriad Pictures', 'Untitled Entertainment']",a thriller that revolves around the key people at an investment bank over a 24hour period during the early stages of the financial crisis,0.0,0.0
2011,tt1305591,mars needs moms,dubious,155353618,0,22156282.0,"['Adventure', 'Animation', 'Family']","['Walt Disney Pictures', 'ImageMovers']",when martians suddenly abduct his mom mischievous milo rushes to the rescue and discovers why all moms are so special,0.0,0.0
2011,tt1441326,martha marcy may marlene,ok,1035691,1,3087434.0,"['Drama', 'Thriller']","['Cunningham & Maybach Films', 'FilmHaven Entertainment', 'BorderLine Films', 'This Is That Productions', 'Maybach Film Productions', 'Fox Searchlight Pictures']",after several years of living with a cult martha finally escapes and calls her estranged sister lucy for help martha finds herself at the quiet connecticut home lucy shares with her new husband ted but the memories of what she experienced in the cult make peace hard to find as flashbacks continue to torment her martha fails to shake a terrible sense of dread especially in regard to the cults manipulative leader,0.0,0.0
2011,tt1527186,melancholia,ok,9735493,1,3139021.0,"['Drama', 'Science Fiction']","['Zentropa Entertainments', 'Memfis Film', 'Zentropa International Sweden', 'Slot Machine', 'Liberator Productions', 'Zentropa International Köln', 'DR', 'Film i Väst', 'ARTE France Cinéma']",two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with earth,0.5,0.0
2011,tt1605783,midnight in paris,ok,31070724,1,58844493.0,"['Fantasy', 'Comedy', 'Romance']","['Pontchartrain Productions', 'Gravier Productions', 'Mediapro', 'Versátil Cinema', 'TV3']",a romantic comedy about a family traveling to the french capital for business the party includes a young engaged couple forced to confront the illusion that a life different from their own is better,0.3333333333333333,0.0
2011,tt1229238,mission impossible  ghost protocol,notalk,150175164,0,216871479.0,"['Action', 'Thriller', 'Adventure']","['Paramount', 'Bad Robot', 'TC Productions', 'Skydance Media']",ethan hunt and his team are racing against time to track down a dangerous terrorist named hendricks who has gained access to russian nuclear launch codes and is planning a strike on the united states an attempt to stop him ends in an explosion causing severe destruction to the kremlin and the imf to be implicated in the bombing forcing the president to disavow them no longer being aided by the government ethan and his team chase hendricks around the globe although they might still be too late to stop a disaster,0.0,0.0
2011,tt1210166,moneyball,notalk,51784539,0,78303911.0,['Drama'],"['Columbia Pictures', 'Scott Rudin Productions', 'Michael De Luca Productions', 'Sidney Kimmel Entertainment', 'Specialty Films']",the story of oakland athletics general manager billy beanes successful attempt to put together a baseball team on a budget by employing computergenerated analysis to draft his players,0.0,0.0
2011,tt1396218,mr poppers penguins,notalk,56962993,0,70659436.0,"['Comedy', 'Family']","['Davis Entertainment', 'Dune Entertainment III', 'Dune Entertainment', '20th Century Fox']",jim carrey stars as tom popper a successful businessman who’s clueless when it comes to the really important things in lifeuntil he inherits six “adorable” penguins each with its own unique personality soon tom’s rambunctious roommates turn his swank new york apartment into a snowy winter wonderland — and the rest of his world upsidedown,0.0,0.0
